Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR14213637	Genome sequencing of Staphylococcus aureus R10	NextSeq 550	5043	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213637/SRR14213637.sra	SRR14213637.sra	SRR14213637_Genome_sequencing_of_Staphylococcus_aureus_R10.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/037/SRR14213637/SRR14213637_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/037/SRR14213637/SRR14213637_1.fastq.gz	SRR14213637_1.fastq.gz	SRR14213637_Genome_sequencing_of_Staphylococcus_aureus_R10_1.fastq.gz
SRR14213637	Genome sequencing of Staphylococcus aureus R10	NextSeq 550	5043	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213637/SRR14213637.sra	SRR14213637.sra	SRR14213637_Genome_sequencing_of_Staphylococcus_aureus_R10.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/037/SRR14213637/SRR14213637_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/037/SRR14213637/SRR14213637_2.fastq.gz	SRR14213637_2.fastq.gz	SRR14213637_Genome_sequencing_of_Staphylococcus_aureus_R10_2.fastq.gz
SRR14213638	Genome sequencing of Staphylococcus aureus R9	NextSeq 550	5691	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213638/SRR14213638.sra	SRR14213638.sra	SRR14213638_Genome_sequencing_of_Staphylococcus_aureus_R9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/038/SRR14213638/SRR14213638_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/038/SRR14213638/SRR14213638_1.fastq.gz	SRR14213638_1.fastq.gz	SRR14213638_Genome_sequencing_of_Staphylococcus_aureus_R9_1.fastq.gz
SRR14213638	Genome sequencing of Staphylococcus aureus R9	NextSeq 550	5691	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213638/SRR14213638.sra	SRR14213638.sra	SRR14213638_Genome_sequencing_of_Staphylococcus_aureus_R9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/038/SRR14213638/SRR14213638_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/038/SRR14213638/SRR14213638_2.fastq.gz	SRR14213638_2.fastq.gz	SRR14213638_Genome_sequencing_of_Staphylococcus_aureus_R9_2.fastq.gz
SRR14213639	Genome sequencing of Staphylococcus aureus R8	NextSeq 550	4958	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213639/SRR14213639.sra	SRR14213639.sra	SRR14213639_Genome_sequencing_of_Staphylococcus_aureus_R8.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/039/SRR14213639/SRR14213639_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/039/SRR14213639/SRR14213639_1.fastq.gz	SRR14213639_1.fastq.gz	SRR14213639_Genome_sequencing_of_Staphylococcus_aureus_R8_1.fastq.gz
SRR14213639	Genome sequencing of Staphylococcus aureus R8	NextSeq 550	4958	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213639/SRR14213639.sra	SRR14213639.sra	SRR14213639_Genome_sequencing_of_Staphylococcus_aureus_R8.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/039/SRR14213639/SRR14213639_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/039/SRR14213639/SRR14213639_2.fastq.gz	SRR14213639_2.fastq.gz	SRR14213639_Genome_sequencing_of_Staphylococcus_aureus_R8_2.fastq.gz
SRR14213640	Genome sequencing of Staphylococcus aureus R7	NextSeq 550	5576	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213640/SRR14213640.sra	SRR14213640.sra	SRR14213640_Genome_sequencing_of_Staphylococcus_aureus_R7.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/040/SRR14213640/SRR14213640_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/040/SRR14213640/SRR14213640_1.fastq.gz	SRR14213640_1.fastq.gz	SRR14213640_Genome_sequencing_of_Staphylococcus_aureus_R7_1.fastq.gz
SRR14213640	Genome sequencing of Staphylococcus aureus R7	NextSeq 550	5576	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213640/SRR14213640.sra	SRR14213640.sra	SRR14213640_Genome_sequencing_of_Staphylococcus_aureus_R7.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/040/SRR14213640/SRR14213640_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/040/SRR14213640/SRR14213640_2.fastq.gz	SRR14213640_2.fastq.gz	SRR14213640_Genome_sequencing_of_Staphylococcus_aureus_R7_2.fastq.gz
SRR14213641	Genome sequencing of Staphylococcus aureus WT	NextSeq 550	6000	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213641/SRR14213641.sra	SRR14213641.sra	SRR14213641_Genome_sequencing_of_Staphylococcus_aureus_WT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/041/SRR14213641/SRR14213641_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/041/SRR14213641/SRR14213641_1.fastq.gz	SRR14213641_1.fastq.gz	SRR14213641_Genome_sequencing_of_Staphylococcus_aureus_WT_1.fastq.gz
SRR14213641	Genome sequencing of Staphylococcus aureus WT	NextSeq 550	6000	1618286400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR142/SRR14213641/SRR14213641.sra	SRR14213641.sra	SRR14213641_Genome_sequencing_of_Staphylococcus_aureus_WT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR142/041/SRR14213641/SRR14213641_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR142/041/SRR14213641/SRR14213641_2.fastq.gz	SRR14213641_2.fastq.gz	SRR14213641_Genome_sequencing_of_Staphylococcus_aureus_WT_2.fastq.gz
SRR13745238	Paired-end Illumina sequencing of Staphylococcus  epidermidis strain CBPA-ST-10003 isolated from contaminated human platelets	Illumina MiSeq	6666	1618459200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR137/SRR13745238/SRR13745238.sra	SRR13745238.sra	SRR13745238_Paired-end_Illumina_sequencing_of_Staphylococcus_epidermidis_strain_CBPA-ST-10003_isolated_from_contaminated_human_platelets.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/038/SRR13745238/SRR13745238_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR137/038/SRR13745238/SRR13745238_1.fastq.gz	SRR13745238_1.fastq.gz	SRR13745238_Paired-end_Illumina_sequencing_of_Staphylococcus_epidermidis_strain_CBPA-ST-10003_isolated_from_contaminated_human_platelets_1.fastq.gz
SRR13745238	Paired-end Illumina sequencing of Staphylococcus  epidermidis strain CBPA-ST-10003 isolated from contaminated human platelets	Illumina MiSeq	6666	1618459200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR137/SRR13745238/SRR13745238.sra	SRR13745238.sra	SRR13745238_Paired-end_Illumina_sequencing_of_Staphylococcus_epidermidis_strain_CBPA-ST-10003_isolated_from_contaminated_human_platelets.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/038/SRR13745238/SRR13745238_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR137/038/SRR13745238/SRR13745238_2.fastq.gz	SRR13745238_2.fastq.gz	SRR13745238_Paired-end_Illumina_sequencing_of_Staphylococcus_epidermidis_strain_CBPA-ST-10003_isolated_from_contaminated_human_platelets_2.fastq.gz
SRR13745245	Paired-end Illumina sequencing of Staphylococcus  aureus strain CBS2016-05 isolated from healthy human skin	Illumina MiSeq	5499	1618459200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR137/SRR13745245/SRR13745245.sra	SRR13745245.sra	SRR13745245_Paired-end_Illumina_sequencing_of_Staphylococcus_aureus_strain_CBS2016-05_isolated_from_healthy_human_skin.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/045/SRR13745245/SRR13745245_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR137/045/SRR13745245/SRR13745245_1.fastq.gz	SRR13745245_1.fastq.gz	SRR13745245_Paired-end_Illumina_sequencing_of_Staphylococcus_aureus_strain_CBS2016-05_isolated_from_healthy_human_skin_1.fastq.gz
SRR13745245	Paired-end Illumina sequencing of Staphylococcus  aureus strain CBS2016-05 isolated from healthy human skin	Illumina MiSeq	5499	1618459200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR137/SRR13745245/SRR13745245.sra	SRR13745245.sra	SRR13745245_Paired-end_Illumina_sequencing_of_Staphylococcus_aureus_strain_CBS2016-05_isolated_from_healthy_human_skin.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/045/SRR13745245/SRR13745245_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR137/045/SRR13745245/SRR13745245_2.fastq.gz	SRR13745245_2.fastq.gz	SRR13745245_Paired-end_Illumina_sequencing_of_Staphylococcus_aureus_strain_CBS2016-05_isolated_from_healthy_human_skin_2.fastq.gz
SRR13689512	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	5345	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689512/SRR13689512.sra	SRR13689512.sra	SRR13689512_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/012/SRR13689512/SRR13689512_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/012/SRR13689512/SRR13689512_1.fastq.gz	SRR13689512_1.fastq.gz	SRR13689512_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689512	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	5345	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689512/SRR13689512.sra	SRR13689512.sra	SRR13689512_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/012/SRR13689512/SRR13689512_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/012/SRR13689512/SRR13689512_2.fastq.gz	SRR13689512_2.fastq.gz	SRR13689512_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689516	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1490	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689516/SRR13689516.sra	SRR13689516.sra	SRR13689516_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/016/SRR13689516/SRR13689516_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/016/SRR13689516/SRR13689516_1.fastq.gz	SRR13689516_1.fastq.gz	SRR13689516_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689516	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1490	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689516/SRR13689516.sra	SRR13689516.sra	SRR13689516_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/016/SRR13689516/SRR13689516_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/016/SRR13689516/SRR13689516_2.fastq.gz	SRR13689516_2.fastq.gz	SRR13689516_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689514	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	2121	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689514/SRR13689514.sra	SRR13689514.sra	SRR13689514_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/014/SRR13689514/SRR13689514_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/014/SRR13689514/SRR13689514_1.fastq.gz	SRR13689514_1.fastq.gz	SRR13689514_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689514	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	2121	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689514/SRR13689514.sra	SRR13689514.sra	SRR13689514_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/014/SRR13689514/SRR13689514_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/014/SRR13689514/SRR13689514_2.fastq.gz	SRR13689514_2.fastq.gz	SRR13689514_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689513	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1804	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689513/SRR13689513.sra	SRR13689513.sra	SRR13689513_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/013/SRR13689513/SRR13689513_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/013/SRR13689513/SRR13689513_1.fastq.gz	SRR13689513_1.fastq.gz	SRR13689513_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689513	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1804	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689513/SRR13689513.sra	SRR13689513.sra	SRR13689513_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/013/SRR13689513/SRR13689513_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/013/SRR13689513/SRR13689513_2.fastq.gz	SRR13689513_2.fastq.gz	SRR13689513_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689515	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	4130	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689515/SRR13689515.sra	SRR13689515.sra	SRR13689515_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/015/SRR13689515/SRR13689515_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/015/SRR13689515/SRR13689515_1.fastq.gz	SRR13689515_1.fastq.gz	SRR13689515_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689515	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	4130	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689515/SRR13689515.sra	SRR13689515.sra	SRR13689515_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/015/SRR13689515/SRR13689515_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/015/SRR13689515/SRR13689515_2.fastq.gz	SRR13689515_2.fastq.gz	SRR13689515_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689517	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	3710	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689517/SRR13689517.sra	SRR13689517.sra	SRR13689517_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/017/SRR13689517/SRR13689517_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/017/SRR13689517/SRR13689517_1.fastq.gz	SRR13689517_1.fastq.gz	SRR13689517_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689517	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	3710	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689517/SRR13689517.sra	SRR13689517.sra	SRR13689517_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/017/SRR13689517/SRR13689517_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/017/SRR13689517/SRR13689517_2.fastq.gz	SRR13689517_2.fastq.gz	SRR13689517_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
SRR13689519	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1659	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689519/SRR13689519.sra	SRR13689519.sra	SRR13689519_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/019/SRR13689519/SRR13689519_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/019/SRR13689519/SRR13689519_1.fastq.gz	SRR13689519_1.fastq.gz	SRR13689519_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_1.fastq.gz
SRR13689519	Group A Streptococcus/Staphylococcus aureus skin infection outbreak	NextSeq 500	1659	1622433600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR136/SRR13689519/SRR13689519.sra	SRR13689519.sra	SRR13689519_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/019/SRR13689519/SRR13689519_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR136/019/SRR13689519/SRR13689519_2.fastq.gz	SRR13689519_2.fastq.gz	SRR13689519_Group_A_Streptococcus_Staphylococcus_aureus_skin_infection_outbreak_2.fastq.gz
